,urban_at_14,rural_at_14,farm_at_14,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,abort_#
10477,True,False,False,38.235,0,True,26,26,0
10478,True,False,False,16.082,3,True,20,20,
10479,True,False,False,37.643,4,True,17,17,0
10480,True,False,False,58.159,2,True,22,22,1
10481,True,False,False,2.577,2,True,19,19,
10482,True,False,False,16.29,2,True,23,23,
10483,True,False,False,42.955,2,True,17,17,1
10484,True,False,False,14.477,,False,,,1
10485,True,False,False,69.604,3,True,18,18,1
10486,True,False,False,8.677,2,True,33,33,
10487,True,False,False,38.215,2,True,26,26,
10488,True,False,False,25.688,5,True,32,32,
10489,True,False,False,32.135,2,True,29,29,
10490,False,True,False,4.527,2,False,,,0
10491,True,False,False,36.563,2,True,18,18,
10492,True,False,False,7.0040000000000004,2,False,,,
10493,True,False,False,10.388,2,False,,,2
10494,True,False,False,92.36200000000001,2,False,,,
10495,True,False,False,28.080000000000002,3,True,25,25,0
10496,True,False,False,25.518,3,False,,,0
10497,True,False,False,64.501,2,True,21,21,2
10498,True,False,False,53.222,5,True,26,26,
10499,True,False,False,15.527000000000001,3,True,21,21,0
10500,True,False,False,54.073,2,True,23,23,
10501,True,False,False,6.692,3,True,15,15,1
10502,True,False,False,25.857,4,True,24,24,
10503,True,False,False,17.543,2,True,23,23,0
10504,True,False,False,,2,True,24,24,
10505,True,False,False,3.3040000000000003,4,True,25,25,0
10506,True,False,False,34.286,2,True,21,21,0
10507,True,False,False,72.025,0,False,,,
10508,True,False,False,43.998,3,False,,,
10509,False,False,True,,2,True,21,21,
10510,True,False,False,,2,True,22,22,0
10511,True,False,False,33.003,2,True,20,20,0
10512,True,False,False,37.028,,False,,,
10513,True,False,False,17.268,1,False,,,1
10514,True,False,False,47.684,3,True,24,24,2
10515,True,False,False,28.649,3,True,31,31,0
10516,True,False,False,25.247,4,False,,,
10517,True,False,False,23.242,2,True,21,21,1
10518,True,False,False,,3,True,,,
10519,True,False,False,2.977,3,True,24,24,
10520,True,False,False,2.839,2,True,15,15,0
10521,False,False,True,0.115,4,True,26,26,0
10522,True,False,False,7.7,4,True,24,24,
10523,False,True,False,3.412,2,False,,,
10524,False,True,False,24.758,4,True,23,23,
10525,False,True,False,7.256,4,True,24,24,0
10526,False,True,False,23.051000000000002,5,True,22,22,
10527,True,False,False,46.916000000000004,2,False,,,0
10528,True,False,False,77.625,3,True,20,20,1
10529,True,False,False,1.487,4,True,16,16,1
10530,True,False,False,7.114,3,True,17,17,
10531,True,False,False,5.7540000000000004,4,True,23,23,0
10532,True,False,False,36.227000000000004,4,True,20,20,0
10533,True,False,False,40.831,9,True,23,23,0
10534,True,False,False,70.251,1,True,21,21,0
10535,True,False,False,48.355000000000004,4,False,,,0
10536,True,False,False,47.391,2,True,25,25,
10537,True,False,False,3.946,2,True,24,24,0
10538,True,False,False,78.061,2,True,26,26,3
10539,True,False,False,47.924,2,True,20,20,
10540,True,False,False,48.438,3,False,,,
10541,True,False,False,23.044,4,True,28,28,0
10542,True,False,False,31.137,2,True,27,27,0
10543,True,False,False,17.122,1,True,19,19,1
10544,True,False,False,7.226,3,True,28,28,
10545,True,False,False,7.877,3,True,17,17,0
10546,True,False,False,12.629,2,False,,,
10547,True,False,False,25.708000000000002,2,True,23,23,
10548,True,False,False,46.81,6,False,,,0
10549,True,False,False,9.123,2,True,28,28,0
10550,True,False,False,10.002,2,True,28,28,0
10551,True,False,False,11.899000000000001,2,True,26,26,
10552,True,False,False,39.316,1,True,21,21,
10553,True,False,False,30.379,2,True,19,19,0
10554,True,False,False,4.304,2,True,,,
10555,True,False,False,3.201,2,True,17,17,
10556,False,True,False,11.816,2,False,,,
10557,False,True,False,26.739,2,True,18,18,0
10558,True,False,False,17.029,2,True,18,18,0
10559,False,False,True,45.871,2,True,17,17,0
10560,True,False,False,76.257,2,True,28,28,
10561,False,True,False,33.538000000000004,2,True,20,20,0
10562,False,True,False,77.69800000000001,2,True,23,23,
10563,False,True,False,41.948,,False,,,
10564,True,False,False,18.213,2,True,20,20,0
10565,True,False,False,1.276,2,True,31,31,
10566,False,False,True,3.868,4,False,,,
10567,False,False,True,6.675,2,True,22,22,
10568,False,True,False,10.328,3,True,21,21,0
10569,True,False,False,0.8150000000000001,3,True,22,22,
10570,True,False,False,2.122,4,True,25,25,0
10571,True,False,False,26.657,3,True,39,39,0
10572,True,False,False,1.17,2,True,25,25,0
10573,True,False,False,,0,True,29,29,
10574,False,True,False,4.705,3,True,21,21,
10575,False,True,False,29.225,3,False,,,
10576,False,True,False,30.695,3,True,17,17,0
10577,True,False,False,44.975,3,True,40,40,0
10578,True,False,False,12.822000000000001,3,True,43,43,0
10579,True,False,False,46.228,2,False,,,
10580,True,False,False,21.423000000000002,2,True,25,25,0
10581,True,False,False,51.145,2,True,24,24,3
10582,True,False,False,3.358,2,True,23,23,
10583,True,False,False,37.532000000000004,1,True,28,28,
10584,True,False,False,46.108000000000004,3,False,,,
10585,True,False,False,11.326,3,True,20,20,0
10586,True,False,False,3.068,3,True,23,23,
10587,True,False,False,44.054,2,True,22,22,0
10588,True,False,False,28.511,2,True,20,20,0
10589,True,False,False,19.376,2,True,56,56,0
10590,True,False,False,,,True,16,16,0
10591,True,False,False,18.714,1,True,18,18,0
10592,True,False,False,51.982,3,True,19,19,
10593,False,False,True,33.099000000000004,2,True,16,16,0
10594,True,False,False,,,True,29,29,
10595,True,False,False,,2,True,16,16,0
10596,True,False,False,99.199,3,True,18,18,1
10597,False,True,False,,3,False,,,0
10598,True,False,False,86.488,2,True,21,21,0
10599,True,False,False,12.273,4,True,29,29,
10600,True,False,False,28.543,2,True,22,22,
10601,True,False,False,3.779,2,True,22,22,0
10602,True,False,False,12.354000000000001,1,False,,,
10603,False,True,False,90.153,2,False,,,
10604,True,False,False,25.729,4,True,24,24,
10605,True,False,False,10.124,2,False,,,
10606,False,True,False,54.893,3,True,19,19,0
10607,False,True,False,,2,True,23,23,
10608,True,False,False,57.142,2,True,20,20,
10609,True,False,False,61.866,2,False,,,0
10610,True,False,False,4.429,2,True,24,24,
10611,True,False,False,79.145,2,True,23,23,
10612,True,False,False,77.197,2,True,22,22,
10613,True,False,False,97.989,2,True,21,21,
10614,True,False,False,9.493,3,True,24,24,0
10615,True,False,False,33.27,5,True,20,20,
10616,False,True,False,68.905,3,False,,,
10617,False,True,False,55.964,3,True,20,20,0
10618,True,False,False,26.552,1,False,,,1
10619,True,False,False,33.762,1,True,18,18,
10620,True,False,False,35.21,2,True,19,19,2
10621,True,False,False,66.495,2,False,,,0
10622,True,False,False,89.903,,True,18,18,
10623,True,False,False,76.036,0,True,20,20,0
10624,True,False,False,77.106,2,False,,,0
10625,False,True,False,78.133,3,True,23,23,0
10626,True,False,False,44.731,2,True,18,18,1
10627,True,False,False,27.671,2,True,21,21,1
10628,True,False,False,41.236000000000004,2,False,,,1
10629,True,False,False,17.215,2,True,18,18,0
10630,True,False,False,39.485,3,True,21,21,
10631,True,False,False,42.63,1,True,29,29,
10632,True,False,False,98.85300000000001,2,True,19,19,0
10633,True,False,False,14.627,2,True,21,21,0
10634,True,False,False,52.225,2,False,,,
10635,True,False,False,56.568,1,False,,,0
10636,True,False,False,,0,True,20,20,1
10637,True,False,False,24.515,2,True,18,18,
10638,True,False,False,44.725,0,True,23,23,
10639,True,False,False,39.545,3,True,18,18,
10640,True,False,False,54.958,2,True,20,20,
10641,True,False,False,77.31,4,True,19,19,
10642,True,False,False,93.775,2,True,20,20,
10643,True,False,False,,,True,22,22,
10644,True,False,False,66.01,0,True,19,19,0
10645,True,False,False,84.148,2,True,22,22,1
10646,True,False,False,86.547,2,False,,,0
10647,True,False,False,69.44800000000001,2,False,,,0
10648,True,False,False,36.671,2,True,19,19,0
10649,True,False,False,,2,True,21,21,0
10650,True,False,False,87.628,2,True,20,20,0
10651,True,False,False,68.026,3,True,22,22,0
10652,False,False,True,47.068,2,True,19,19,0
10653,False,True,False,83.822,2,True,20,20,
10654,True,False,False,15.519,7,True,20,20,
10655,True,False,False,60.413000000000004,2,False,,,
10656,True,False,False,,,True,19,19,
10657,False,True,False,46.902,2,True,19,19,
10658,False,True,False,46.265,3,True,18,18,
10659,True,False,False,48.048,0,False,,,
10660,False,True,False,20.039,2,True,30,30,
10661,True,False,False,22.235,12,True,26,26,
10662,False,True,False,50.897,,True,23,23,
10663,True,False,False,28.329,2,True,20,20,
10664,False,True,False,20.91,3,True,20,20,
10665,True,False,False,23.168,3,True,19,19,
10666,True,False,False,28.454,4,False,,,
10667,True,False,False,4.212,1,True,46,46,
10668,False,True,False,,2,True,19,19,
10669,True,False,False,20.173000000000002,2,True,21,21,
10670,True,False,False,19.924,3,False,,,
10671,True,False,False,30.1,4,True,22,22,
10672,True,False,False,29.939,2,False,,,
10673,True,False,False,67.961,2,True,20,20,1
10674,True,False,False,,,False,,,
10675,True,False,False,15.517,1,True,20,20,0
10676,True,False,False,34.574,2,True,23,23,0
10677,True,False,False,87.673,0,True,19,19,
10678,False,True,False,50.483000000000004,2,False,,,
10679,False,True,False,2.043,1,True,,,0
10680,True,False,False,61.009,2,True,20,20,0
10681,False,True,False,51.301,2,True,23,23,0
10682,True,False,False,49.113,2,True,20,20,0
10683,False,True,False,86.393,2,True,21,21,0
10684,True,False,False,47.478,4,True,18,18,0
10685,False,True,False,57.062000000000005,0,False,,,0
10686,False,True,False,44.123,2,True,21,21,0
10687,True,False,False,47.397,3,True,18,18,0
10688,True,False,False,72.537,2,True,19,19,0
10689,True,False,False,21.583000000000002,6,True,21,21,1
10690,True,False,False,66.95400000000001,2,True,19,19,1
10691,False,False,True,76.97800000000001,2,False,,,
10692,True,False,False,70.478,2,True,23,23,1
10693,False,True,False,35.71,,True,20,20,
10694,True,False,False,75.215,2,False,,,0
10695,True,False,False,46.327,0,True,20,20,0
10696,False,True,False,39.29,2,False,,,
10697,False,True,False,23.28,2,True,21,21,
10698,True,False,False,17.481,2,True,22,22,
10699,True,False,False,56.119,2,True,23,23,
10700,True,False,False,86.334,1,True,19,19,
10701,True,False,False,,2,True,18,18,
10702,True,False,False,26.944,1,True,17,17,
10703,True,False,False,10.517,4,True,22,22,
10704,True,False,False,39.389,4,False,,,
10705,True,False,False,49.726,2,True,25,25,
10706,True,False,False,30.584,4,True,30,30,
10707,True,False,False,26.547,2,True,20,20,
10708,False,True,False,28.178,2,True,23,23,
10709,True,False,False,12.826,2,True,22,22,0
10710,False,True,False,60.808,3,True,22,22,1
10711,True,False,False,16.706,3,True,20,20,0
10712,True,False,False,,0,True,19,19,0
10713,True,False,False,50.085,3,True,18,18,
10714,True,False,False,46.167,4,True,20,20,
10715,True,False,False,28.92,2,True,23,23,
10716,True,False,False,82.525,1,True,19,19,
10717,True,False,False,20.762,4,True,23,23,
10718,True,False,False,,2,True,26,26,
10719,True,False,False,43.996,1,False,,,0
10720,True,False,False,79.396,2,True,20,20,
10721,True,False,False,4.176,3,True,57,57,
10722,False,True,False,,2,True,19,19,
10723,True,False,False,84.554,5,False,,,
10724,True,False,False,20.073,3,True,25,25,
10725,True,False,False,12.131,2,False,,,
10726,True,False,False,,4,False,,,
10727,True,False,False,69.607,3,True,23,23,
10728,True,False,False,18.816,,False,,,
10729,True,False,False,26.698,3,True,20,20,
10730,False,True,False,78.903,10,False,,,0
10731,True,False,False,60.171,2,False,,,
10732,False,True,False,18.294,2,True,23,23,0
10733,False,True,False,,1,True,18,18,1
10734,False,True,False,36.938,1,False,,,0
10735,True,False,False,27.936,2,False,,,0
10736,True,False,False,31.961000000000002,2,True,23,23,
10737,True,False,False,58.926,2,True,23,23,
10738,True,False,False,39.173,2,True,22,22,
10739,True,False,False,6.705,3,True,20,20,
10740,True,False,False,,2,True,23,23,
10741,True,False,False,13.356,3,True,22,22,
10742,True,False,False,43.903,2,True,,,
10743,True,False,False,75.562,2,True,19,19,0
10744,False,True,False,71.115,2,True,22,22,
10745,True,False,False,80.35300000000001,2,False,,,0
10746,True,False,False,63.374,2,True,20,20,
10747,False,True,False,60.761,2,False,,,
10748,True,False,False,,2,True,20,20,
10749,False,True,False,57.114000000000004,3,True,21,21,
10750,True,False,False,40.192,2,True,21,21,
10751,True,False,False,55.606,5,True,20,20,0
10752,True,False,False,44.779,2,True,20,20,
10753,False,True,False,43.032000000000004,4,True,,,
10754,False,True,False,32.036,0,False,,,
10755,True,False,False,83.156,3,True,29,29,
10756,True,False,False,83.378,2,True,18,18,
10757,True,False,False,85.321,2,True,23,23,
10758,False,True,False,,,False,,,
10759,True,False,False,11.743,2,False,,,
10760,True,False,False,66.2,2,False,,,
10761,True,False,False,31.611,0,True,23,23,
10762,True,False,False,61.772,2,True,21,21,
