,C0000100,C0000200,Y1211300,HGC_ya
10596,1115502,11155,-7,
10597,1115901,11159,-7,
10598,1116001,11160,-7,
10599,1116002,11160,-7,
10600,1116003,11160,-7,
10601,1116101,11161,-7,
10602,1116201,11162,-7,
10603,1116301,11163,-7,
10604,1116901,11169,-7,
10605,1117001,11170,-7,
10606,1117101,11171,-7,
10607,1117102,11171,-7,
10608,1117201,11172,-7,
10609,1117401,11174,-7,
10610,1117501,11175,-7,
10611,1117502,11175,-7,
10612,1118201,11182,-7,
10613,1118301,11183,-7,
10614,1118401,11184,-7,
10615,1118402,11184,-7,
10616,1118403,11184,-7,
10617,1119101,11191,-7,
10618,1119102,11191,-7,
10619,1119103,11191,-7,
10620,1119104,11191,-7,
10621,1120001,11200,-7,
10622,1120401,11204,-7,
10623,1120402,11204,-7,
10624,1121101,11211,-7,
10625,1121102,11211,-7,
10626,1121103,11211,-7,
10627,1121301,11213,-7,
10628,1121302,11213,-7,
10629,1121401,11214,-7,
10630,1121402,11214,-7,
10631,1121701,11217,-7,
10632,1121702,11217,-7,
10633,1121703,11217,-7,
10634,1121901,11219,-7,
10635,1122001,11220,-7,
10636,1122201,11222,-7,
10637,1122401,11224,-7,
10638,1122501,11225,-7,
10639,1122502,11225,-7,
10640,1122601,11226,-7,
10641,1122801,11228,-7,
10642,1122802,11228,-7,
10643,1122803,11228,-7,
10644,1123601,11236,-7,
10645,1124301,11243,-7,
10646,1126101,11261,-7,
10647,1126201,11262,-7,
10648,1126202,11262,-7,
10649,1126203,11262,-7,
10650,1126601,11266,-7,
10651,1126801,11268,-7,
10652,1126901,11269,-7,
10653,1127201,11272,-7,
10654,1127601,11276,-7,
10655,1127801,11278,-7,
10656,1128301,11283,-7,
10657,1128401,11284,-7,
10658,1128402,11284,-7,
10659,1129801,11298,-7,
10660,1129901,11299,-7,
10661,1129902,11299,-7,
10662,1130401,11304,-7,
10663,1130402,11304,-7,
10664,1130601,11306,6,4
10665,1130602,11306,2,2
10666,1130701,11307,-7,
10667,1130801,11308,-7,
10668,1130901,11309,10,7
10669,1130902,11309,10,7
10670,1131001,11310,-7,
10671,1131301,11313,-7,
10672,1131302,11313,-7,
10673,1131303,11313,-7,
10674,1131901,11319,8,5
10675,1132001,11320,-7,
10676,1132101,11321,-7,
10677,1132401,11324,-7,
10678,1132402,11324,-7,
10679,1132701,11327,-7,
10680,1134101,11341,-7,
10681,1134102,11341,-7,
10682,1134301,11343,-7,
10683,1134302,11343,-7,
10684,1134601,11346,-7,
10685,1134701,11347,-7,
10686,1134801,11348,-7,
10687,1134802,11348,-7,
10688,1135501,11355,-7,
10689,1135601,11356,-7,
10690,1135602,11356,-7,
10691,1135701,11357,-7,
10692,1135801,11358,-7,
10693,1135802,11358,-7,
10694,1136301,11363,-7,
10695,1136501,11365,-7,
10696,1136502,11365,-7,
10697,1136601,11366,-7,
10698,1136901,11369,-7,
10699,1137101,11371,8,5
10700,1137102,11371,8,5
10701,1138001,11380,-7,
10702,1138002,11380,-7,
10703,1138901,11389,-7,
10704,1139201,11392,-7,
10705,1139301,11393,-7,
10706,1139302,11393,-7,
10707,1140001,11400,-7,
10708,1140201,11402,-7,
10709,1140202,11402,-7,
10710,1140401,11404,-7,
10711,1140901,11409,-7,
10712,1141101,11411,-7,
10713,1141102,11411,-7,
10714,1141201,11412,-7,
10715,1141202,11412,-7,
10716,1143201,11432,-7,
10717,1144201,11442,-7,
10718,1144202,11442,-7,
10719,1144301,11443,-7,
10720,1144501,11445,-7,
10721,1144601,11446,-7,
10722,1144602,11446,-7,
10723,1144801,11448,-7,
10724,1144802,11448,-7,
10725,1145401,11454,-7,
10726,1145501,11455,-7,
10727,1145502,11455,-7,
10728,1145601,11456,-7,
10729,1145602,11456,-7,
10730,1146101,11461,-7,
10731,1146801,11468,-7,
10732,1146802,11468,-7,
10733,1146803,11468,-7,
10734,1147101,11471,-7,
10735,1147102,11471,-7,
10736,1147401,11474,-7,
10737,1148501,11485,-7,
10738,1148502,11485,-7,
10739,1148601,11486,-7,
10740,1148602,11486,-7,
10741,1148603,11486,-7,
10742,1148801,11488,-7,
10743,1149101,11491,-7,
10744,1149102,11491,-7,
10745,1149103,11491,-7,
10746,1149201,11492,-7,
10747,1149202,11492,-7,
10748,1150301,11503,-7,
10749,1150302,11503,-7,
10750,1150401,11504,-7,
10751,1151201,11512,-7,
10752,1151801,11518,-7,
10753,1151802,11518,-7,
10754,1152701,11527,-7,
10755,1152702,11527,-7,
10756,1152801,11528,-7,
10757,1152901,11529,-7,
10758,1152902,11529,-7,
10759,1153101,11531,-7,
10760,1153102,11531,-7,
10761,1153301,11533,-7,
10762,1153801,11538,-7,
10763,1154901,11549,-7,
10764,1155001,11550,-7,
10765,1155301,11553,-7,
10766,1155401,11554,-7,
10767,1155601,11556,-7,
10768,1155602,11556,-7,
10769,1155701,11557,-7,
10770,1156401,11564,-7,
10771,1156402,11564,-7,
10772,1157001,11570,-7,
10773,1157301,11573,-7,
10774,1157601,11576,-7,
10775,1157602,11576,-7,
10776,1163301,11633,-7,
10777,1164001,11640,-7,
10778,1164002,11640,-7,
10779,1164003,11640,-7,
10780,1164101,11641,-7,
10781,1164102,11641,-7,
10782,1164201,11642,-7,
10783,1164501,11645,-7,
10784,1164701,11647,-7,
10785,1164702,11647,-7,
10786,1165001,11650,-7,
10787,1165201,11652,-7,
10788,1170601,11706,-7,
10789,1170801,11708,-7,
10790,1170802,11708,-7,
10791,1170901,11709,-7,
10792,1172501,11725,-7,
10793,1172502,11725,-7,
10794,1172503,11725,-7,
10795,1172601,11726,-7,
10796,1172602,11726,-7,
10797,1173101,11731,-7,
10798,1173102,11731,-7,
10799,1173301,11733,-7,
10800,1173302,11733,-7,
10801,1173401,11734,-7,
10802,1173901,11739,-7,
10803,1173902,11739,-7,
10804,1174401,11744,-7,
10805,1174701,11747,-7,
10806,1175201,11752,6,4
10807,1175202,11752,6,4
10808,1175601,11756,-7,
10809,1175701,11757,10,7
10810,1176101,11761,8,5
10811,1176102,11761,3,3
10812,1176103,11761,6,4
10813,1176401,11764,2,2
10814,1176402,11764,2,2
10815,1176403,11764,6,4
10816,1176501,11765,6,4
10817,1176502,11765,2,2
10818,1176503,11765,3,3
10819,1176504,11765,8,5
10820,1176801,11768,-7,
10821,1176802,11768,-7,
10822,1176803,11768,-7,
10823,1176901,11769,10,7
10824,1176902,11769,8,5
10825,1176903,11769,6,4
10826,1177201,11772,2,2
10827,1177202,11772,6,4
10828,1177203,11772,6,4
10829,1177204,11772,3,3
10830,1177205,11772,7,5
10831,1177206,11772,7,5
10832,1177301,11773,-7,
10833,1177302,11773,2,2
10834,1177303,11773,7,5
10835,1177304,11773,6,4
10836,1177305,11773,8,5
10837,1177401,11774,5,3
10838,1177402,11774,2,2
10839,1177701,11777,6,4
10840,1177702,11777,3,3
10841,1177901,11779,8,5
10842,1177902,11779,6,4
10843,1177903,11779,10,7
10844,1177904,11779,3,3
10845,1178101,11781,2,2
10846,1178102,11781,8,5
10847,1178401,11784,8,5
10848,1178402,11784,6,4
10849,1178501,11785,5,3
10850,1178502,11785,6,4
10851,1178503,11785,2,2
10852,1178601,11786,2,2
10853,1178701,11787,6,4
10854,1178702,11787,3,3
10855,1178703,11787,3,3
10856,1178901,11789,3,3
10857,1179201,11792,8,5
10858,1179202,11792,6,4
10859,1179401,11794,6,4
10860,1179501,11795,-7,
10861,1179701,11797,5,3
10862,1179702,11797,6,4
10863,1179703,11797,6,4
10864,1179801,11798,6,4
10865,1179802,11798,6,4
10866,1179803,11798,1,1
10867,1180001,11800,7,5
10868,1180002,11800,8,5
10869,1180003,11800,2,2
10870,1180201,11802,2,2
10871,1180202,11802,8,5
10872,1180203,11802,-7,
10873,1180204,11802,3,3
10874,1180701,11807,3,3
10875,1180702,11807,6,4
10876,1180801,11808,7,5
10877,1180802,11808,6,4
10878,1180803,11808,6,4
10879,1181101,11811,6,4
10880,1181102,11811,2,2
10881,1181201,11812,3,3
10882,1181202,11812,3,3
10883,1181301,11813,3,3
10884,1181302,11813,7,5
10885,1181401,11814,6,4
10886,1181402,11814,7,5
10887,1181403,11814,2,2
10888,1181601,11816,6,4
10889,1181602,11816,8,5
10890,1181801,11818,6,4
10891,1181802,11818,-7,
10892,1181803,11818,2,2
10893,1181901,11819,8,5
10894,1181902,11819,6,4
10895,1181903,11819,6,4
10896,1181904,11819,10,7
10897,1182601,11826,3,3
10898,1182602,11826,6,4
10899,1182603,11826,6,4
10900,1182604,11826,7,5
10901,1183101,11831,8,5
10902,1183201,11832,6,4
10903,1183202,11832,6,4
10904,1183203,11832,-7,
10905,1183501,11835,8,5
10906,1183502,11835,8,5
10907,1183801,11838,6,4
10908,1183802,11838,3,3
10909,1183901,11839,6,4
10910,1183902,11839,7,5
10911,1184201,11842,8,5
10912,1184202,11842,-7,
10913,1184501,11845,8,5
10914,1184701,11847,6,4
10915,1184702,11847,8,5
10916,1184703,11847,7,5
10917,1184704,11847,8,5
10918,1185001,11850,3,3
10919,1185002,11850,7,5
10920,1185003,11850,2,2
10921,1185301,11853,2,2
10922,1185302,11853,3,3
10923,1185501,11855,8,5
10924,1185502,11855,8,5
10925,1185601,11856,8,5
10926,1185602,11856,6,4
10927,1185801,11858,10,7
10928,1185802,11858,8,5
10929,1185901,11859,-7,
10930,1185902,11859,2,2
10931,1185903,11859,2,2
10932,1185904,11859,6,4
10933,1185905,11859,3,3
10934,1185906,11859,3,3
10935,1185907,11859,2,2
10936,1185908,11859,6,4
10937,1186101,11861,-7,
10938,1186201,11862,-7,
10939,1186202,11862,-7,
10940,1186203,11862,-7,
10941,1186501,11865,7,5
10942,1186502,11865,-7,
10943,1186701,11867,3,3
10944,1186801,11868,8,5
10945,1186802,11868,2,2
10946,1187001,11870,8,5
10947,1187101,11871,2,2
10948,1187301,11873,5,3
10949,1187302,11873,10,7
10950,1187303,11873,8,5
10951,1187401,11874,7,5
10952,1187402,11874,8,5
10953,1187601,11876,3,3
10954,1187602,11876,6,4
10955,1187701,11877,5,3
10956,1187702,11877,-7,
10957,1187801,11878,-7,
10958,1187802,11878,8,5
10959,1187803,11878,3,3
10960,1187901,11879,8,5
10961,1187902,11879,3,3
10962,1188201,11882,-7,
10963,1188501,11885,2,2
10964,1188601,11886,8,5
10965,1188602,11886,6,4
10966,1189101,11891,3,3
10967,1189102,11891,4,2
10968,1189401,11894,10,7
10969,1189402,11894,8,5
10970,1189403,11894,8,5
10971,1189801,11898,14,7
10972,1189901,11899,10,7
10973,1189902,11899,6,4
10974,1190101,11901,5,3
10975,1190201,11902,14,7
10976,1190202,11902,10,7
10977,1190301,11903,-7,
10978,1190501,11905,7,5
10979,1190502,11905,6,4
10980,1190601,11906,6,4
10981,1190602,11906,6,4
10982,1190603,11906,12,9
10983,1190901,11909,3,3
10984,1191001,11910,7,5
10985,1191002,11910,8,5
10986,1191201,11912,2,2
10987,1191202,11912,-7,
10988,1191501,11915,2,2
10989,1191502,11915,5,3
10990,1191503,11915,7,5
10991,1191601,11916,8,5
10992,1191602,11916,8,5
10993,1191603,11916,8,5
10994,1191801,11918,8,5
10995,1191802,11918,8,5
10996,1191803,11918,7,5
10997,1191901,11919,8,5
10998,1191902,11919,7,5
10999,1192201,11922,-7,
11000,1192301,11923,8,5
11001,1192302,11923,8,5
11002,1192303,11923,6,4
11003,1192304,11923,8,5
11004,1192701,11927,3,3
11005,1192901,11929,-7,
11006,1193001,11930,3,3
11007,1193002,11930,2,2
11008,1193201,11932,6,4
11009,1193202,11932,3,3
11010,1193301,11933,3,3
11011,1193501,11935,8,5
11012,1193502,11935,7,5
11013,1194001,11940,10,7
11014,1194002,11940,8,5
11015,1194301,11943,3,3
11016,1194401,11944,-7,
11017,1194402,11944,-7,
11018,1194403,11944,-7,
11019,1194801,11948,6,4
11020,1194901,11949,8,5
11021,1195001,11950,5,3
11022,1195002,11950,5,3
11023,1195101,11951,2,2
11024,1195102,11951,4,2
11025,1195103,11951,2,2
11026,1195501,11955,7,5
11027,1195502,11955,5,3
11028,1195801,11958,8,5
11029,1195802,11958,7,5
11030,1195901,11959,8,5
11031,1195902,11959,8,5
11032,1196201,11962,-7,
11033,1196202,11962,-7,
11034,1196701,11967,4,2
11035,1196801,11968,2,2
11036,1196802,11968,6,4
11037,1196803,11968,3,3
11038,1197001,11970,8,5
11039,1197002,11970,8,5
11040,1197501,11975,-7,
11041,1197901,11979,2,2
11042,1197902,11979,6,4
11043,1197903,11979,3,3
11044,1197904,11979,-7,
11045,1197905,11979,3,3
11046,1197906,11979,6,4
11047,1198001,11980,3,3
11048,1198002,11980,6,4
11049,1198101,11981,3,3
11050,1198102,11981,3,3
11051,1198601,11986,-7,
11052,1198701,11987,8,5
11053,1198702,11987,3,3
11054,1198801,11988,10,7
11055,1198802,11988,10,7
11056,1198901,11989,10,7
11057,1198902,11989,10,7
11058,1199301,11993,7,5
11059,1199302,11993,3,3
11060,1199303,11993,8,5
11061,1199501,11995,8,5
11062,1199502,11995,7,5
11063,1199503,11995,6,4
11064,1199601,11996,-7,
11065,1199901,11999,-7,
11066,1199902,11999,-7,
11067,1200001,12000,8,5
11068,1200101,12001,6,4
11069,1200102,12001,2,2
11070,1200301,12003,1,1
11071,1200302,12003,6,4
11072,1200401,12004,5,3
11073,1200402,12004,3,3
11074,1200501,12005,2,2
11075,1201501,12015,2,2
11076,1201502,12015,2,2
11077,1201701,12017,8,5
11078,1201702,12017,6,4
11079,1201801,12018,5,3
11080,1201802,12018,5,3
11081,1202201,12022,10,7
11082,1202202,12022,2,2
11083,1202401,12024,-7,
11084,1202402,12024,8,5
11085,1202403,12024,-7,
11086,1202501,12025,10,7
11087,1202502,12025,8,5
11088,1202503,12025,10,7
11089,1202701,12027,3,3
11090,1202702,12027,11,8
11091,1202801,12028,6,4
11092,1202802,12028,3,3
11093,1202901,12029,3,3
11094,1202902,12029,3,3
11095,1203001,12030,7,5
11096,1203201,12032,7,5
11097,1203202,12032,2,2
11098,1203501,12035,4,2
11099,1203502,12035,2,2
11100,1203601,12036,2,2
11101,1203701,12037,-7,
11102,1203801,12038,8,5
11103,1203802,12038,6,4
11104,1204201,12042,8,5
11105,1204202,12042,8,5
11106,1204601,12046,8,5
11107,1204602,12046,11,8
11108,1204801,12048,2,2
11109,1204802,12048,2,2
11110,1205101,12051,3,3
11111,1205102,12051,-7,
11112,1205201,12052,6,4
11113,1205202,12052,7,5
11114,1205401,12054,8,5
11115,1205402,12054,8,5
11116,1205701,12057,3,3
11117,1205702,12057,7,5
11118,1205703,12057,7,5
11119,1205801,12058,10,7
11120,1205802,12058,7,5
11121,1206101,12061,3,3
11122,1206102,12061,10,7
11123,1206103,12061,8,5
11124,1206201,12062,6,4
11125,1206202,12062,7,5
11126,1206203,12062,7,5
11127,1206301,12063,-7,
11128,1206302,12063,10,7
11129,1206303,12063,8,5
11130,1206601,12066,1,1
11131,1206602,12066,-7,
11132,1206603,12066,6,4
11133,1207001,12070,8,5
11134,1207601,12076,8,5
11135,1207602,12076,8,5
11136,1207801,12078,8,5
11137,1207802,12078,8,5
11138,1207803,12078,8,5
11139,1208301,12083,7,5
11140,1208302,12083,3,3
11141,1208303,12083,2,2
11142,1208501,12085,3,3
11143,1208502,12085,7,5
11144,1208601,12086,7,5
11145,1208701,12087,7,5
11146,1208702,12087,8,5
11147,1209201,12092,8,5
11148,1209202,12092,6,4
11149,1209701,12097,3,3
11150,1209702,12097,7,5
11151,1209703,12097,6,4
11152,1209901,12099,3,3
11153,1210401,12104,8,5
11154,1210402,12104,3,3
11155,1210801,12108,6,4
11156,1210802,12108,7,5
11157,1211301,12113,7,5
11158,1211302,12113,6,4
11159,1211303,12113,2,2
11160,1211304,12113,2,2
11161,1211501,12115,6,4
11162,1211502,12115,7,5
11163,1211503,12115,7,5
11164,1211504,12115,-7,
11165,1211701,12117,2,2
11166,1211702,12117,3,3
11167,1211703,12117,1,1
11168,1211801,12118,3,3
11169,1212001,12120,10,7
11170,1212002,12120,7,5
11171,1212003,12120,7,5
11172,1212101,12121,-7,
11173,1212102,12121,-7,
11174,1212103,12121,-7,
11175,1212104,12121,-7,
11176,1212301,12123,2,2
11177,1212302,12123,2,2
11178,1212303,12123,2,2
11179,1212801,12128,5,3
11180,1213001,12130,7,5
11181,1213002,12130,3,3
11182,1213501,12135,3,3
11183,1213502,12135,7,5
11184,1213701,12137,3,3
11185,1213702,12137,5,3
11186,1213703,12137,7,5
11187,1213704,12137,2,2
11188,1213801,12138,7,5
11189,1213802,12138,4,2
11190,1214001,12140,3,3
11191,1214002,12140,6,4
11192,1214201,12142,-7,
11193,1214601,12146,3,3
11194,1214602,12146,2,2
11195,1214603,12146,8,5
11196,1214701,12147,6,4
11197,1214801,12148,7,5
11198,1214802,12148,2,2
11199,1214901,12149,3,3
11200,1215001,12150,8,5
11201,1215002,12150,6,4
11202,1215003,12150,5,3
11203,1215301,12153,3,3
11204,1215501,12155,-7,
11205,1216201,12162,10,7
11206,1216202,12162,10,7
11207,1216401,12164,-7,
11208,1216701,12167,-7,
11209,1216801,12168,-7,
11210,1216802,12168,-7,
11211,1216901,12169,-7,
11212,1216902,12169,-7,
11213,1217201,12172,2,2
11214,1217202,12172,4,2
11215,1217203,12172,6,4
11216,1217204,12172,2,2
11217,1217205,12172,2,2
11218,1217601,12176,3,3
11219,1217602,12176,6,4
11220,1217603,12176,3,3
11221,1217604,12176,7,5
11222,1217701,12177,3,3
11223,1217702,12177,6,4
11224,1217703,12177,7,5
11225,1217704,12177,3,3
11226,1217705,12177,6,4
11227,1217706,12177,3,3
11228,1217707,12177,6,4
11229,1218101,12181,8,5
11230,1218102,12181,6,4
11231,1218103,12181,6,4
11232,1218501,12185,-7,
11233,1218801,12188,6,4
11234,1218802,12188,6,4
11235,1219101,12191,-7,
11236,1219102,12191,2,2
11237,1219103,12191,2,2
11238,1219104,12191,3,3
11239,1219105,12191,2,2
11240,1219106,12191,2,2
11241,1219107,12191,2,2
11242,1219108,12191,2,2
11243,1219109,12191,2,2
11244,1219301,12193,6,4
11245,1219302,12193,8,5
11246,1219401,12194,3,3
11247,1219402,12194,7,5
11248,1219403,12194,3,3
11249,1219404,12194,3,3
11250,1219501,12195,-7,
11251,1220101,12201,3,3
11252,1220102,12201,2,2
11253,1220103,12201,6,4
11254,1220701,12207,-7,
11255,1220702,12207,-7,
11256,1220801,12208,3,3
11257,1221001,12210,3,3
11258,1221002,12210,12,9
11259,1221003,12210,7,5
11260,1221101,12211,-7,
11261,1221401,12214,8,5
11262,1221402,12214,-7,
11263,1221501,12215,-7,
11264,1221502,12215,-7,
11265,1221601,12216,-7,
11266,1221602,12216,-7,
11267,1221701,12217,6,4
11268,1221702,12217,7,5
11269,1222201,12222,2,2
11270,1222202,12222,6,4
11271,1222203,12222,-7,
11272,1222204,12222,2,2
11273,1222801,12228,2,2
11274,1222802,12228,3,3
11275,1222803,12228,3,3
11276,1223101,12231,-7,
11277,1223102,12231,-7,
11278,1223301,12233,-7,
11279,1223302,12233,-7,
11280,1223801,12238,-7,
11281,1223802,12238,-7,
11282,1223803,12238,-7,
11283,1223901,12239,-7,
11284,1224001,12240,3,3
11285,1224101,12241,2,2
11286,1224201,12242,-7,
11287,1224202,12242,-7,
11288,1224203,12242,-7,
11289,1224701,12247,-7,
11290,1224801,12248,-7,
11291,1224901,12249,-7,
11292,1225101,12251,-7,
11293,1225102,12251,-7,
11294,1225401,12254,6,4
11295,1225402,12254,8,5
11296,1225801,12258,-7,
11297,1226301,12263,-7,
11298,1226501,12265,-7,
11299,1226502,12265,-7,
11300,1226701,12267,-7,
11301,1226801,12268,-7,
11302,1226901,12269,7,5
11303,1227201,12272,-7,
11304,1227801,12278,2,2
11305,1228101,12281,3,3
11306,1228102,12281,6,4
11307,1228103,12281,7,5
11308,1228104,12281,6,4
11309,1228201,12282,2,2
11310,1228202,12282,3,3
11311,1228203,12282,6,4
11312,1228401,12284,6,4
11313,1228402,12284,6,4
11314,1228501,12285,-7,
11315,1228601,12286,-7,
11316,1228602,12286,-7,
11317,1228603,12286,-7,
11318,1229101,12291,-7,
11319,1229201,12292,-7,
11320,1229202,12292,-7,
11321,1229301,12293,2,2
11322,1229302,12293,6,4
11323,1229303,12293,7,5
11324,1229304,12293,6,4
11325,1229401,12294,-7,
11326,1229402,12294,-7,
11327,1229403,12294,-7,
11328,1230301,12303,6,4
11329,1230302,12303,2,2
11330,1230401,12304,8,5
11331,1230402,12304,2,2
11332,1230403,12304,3,3
11333,1230404,12304,3,3
11334,1230601,12306,-7,
11335,1230701,12307,-7,
11336,1230702,12307,-7,
11337,1230703,12307,-7,
11338,1230901,12309,-7,
11339,1231901,12319,-7,
11340,1231902,12319,-7,
11341,1232001,12320,-7,
11342,1232201,12322,-7,
11343,1232202,12322,-7,
11344,1232901,12329,-7,
11345,1233001,12330,-7,
11346,1233002,12330,-7,
11347,1233003,12330,-7,
11348,1233201,12332,-7,
11349,1233601,12336,-7,
11350,1233602,12336,-7,
11351,1233701,12337,-7,
11352,1233901,12339,-7,
11353,1234701,12347,-7,
11354,1234702,12347,-7,
11355,1234901,12349,-7,
11356,1234902,12349,-7,
11357,1235201,12352,-7,
11358,1235202,12352,-7,
11359,1235601,12356,-7,
11360,1235701,12357,-7,
11361,1235901,12359,-7,
11362,1235902,12359,-7,
11363,1236201,12362,-7,
11364,1236202,12362,-7,
11365,1236203,12362,-7,
11366,1236301,12363,-7,
11367,1236302,12363,-7,
11368,1236601,12366,-7,
11369,1236602,12366,-7,
11370,1236801,12368,-7,
11371,1236802,12368,-7,
11372,1237001,12370,-7,
11373,1237002,12370,-7,
11374,1237003,12370,-7,
11375,1237901,12379,-7,
11376,1237902,12379,-7,
11377,1238101,12381,-7,
11378,1238102,12381,-7,
11379,1238103,12381,-7,
11380,1238301,12383,-7,
11381,1238401,12384,-7,
11382,1238402,12384,-7,
11383,1238901,12389,-7,
11384,1239101,12391,-7,
11385,1239201,12392,-7,
11386,1239501,12395,-7,
11387,1240201,12402,-7,
11388,1240801,12408,-7,
11389,1240802,12408,-7,
11390,1240901,12409,-7,
11391,1240902,12409,-7,
11392,1241701,12417,-7,
11393,1241702,12417,-7,
11394,1241901,12419,-7,
11395,1241902,12419,-7,
11396,1241903,12419,-7,
11397,1241904,12419,-7,
11398,1242101,12421,-7,
11399,1242102,12421,-7,
11400,1242401,12424,-7,
11401,1242901,12429,-7,
11402,1243401,12434,-7,
11403,1243402,12434,-7,
11404,1243901,12439,-7,
11405,1243902,12439,-7,
11406,1244201,12442,-7,
11407,1244202,12442,-7,
11408,1244203,12442,-7,
11409,1244701,12447,-7,
11410,1244702,12447,-7,
11411,1244703,12447,-7,
11412,1244901,12449,-7,
11413,1244902,12449,-7,
11414,1244903,12449,-7,
11415,1244904,12449,-7,
11416,1244905,12449,-7,
11417,1245301,12453,-7,
11418,1245302,12453,-7,
11419,1245701,12457,-7,
11420,1245702,12457,-7,
11421,1245703,12457,-7,
11422,1245901,12459,-7,
11423,1246201,12462,-7,
11424,1246401,12464,-7,
11425,1246402,12464,-7,
11426,1246801,12468,-7,
11427,1246802,12468,-7,
11428,1246803,12468,-7,
11429,1247201,12472,-7,
11430,1247501,12475,-7,
11431,1247601,12476,-7,
11432,1247602,12476,-7,
11433,1247801,12478,-7,
11434,1247802,12478,-7,
11435,1247901,12479,-7,
11436,1247902,12479,-7,
11437,1248001,12480,-7,
11438,1248301,12483,-7,
11439,1248302,12483,-7,
11440,1248303,12483,-7,
11441,1248601,12486,-7,
11442,1248602,12486,-7,
11443,1249001,12490,-7,
11444,1249002,12490,-7,
11445,1249003,12490,-7,
11446,1249201,12492,-7,
11447,1249202,12492,-7,
11448,1249401,12494,-7,
11449,1249501,12495,-7,
11450,1249502,12495,-7,
11451,1249701,12497,-7,
11452,1249901,12499,-7,
11453,1249902,12499,-7,
11454,1250101,12501,-7,
11455,1250201,12502,-7,
11456,1250202,12502,-7,
11457,1250301,12503,-7,
11458,1250302,12503,-7,
11459,1250401,12504,-7,
11460,1250402,12504,-7,
11461,1250501,12505,-7,
11462,1250502,12505,-7,
11463,1250601,12506,-7,
11464,1250602,12506,-7,
11465,1250701,12507,-7,
11466,1250901,12509,-7,
11467,1251101,12511,-7,
11468,1251102,12511,-7,
11469,1251201,12512,-7,
11470,1251301,12513,-7,
11471,1251501,12515,2,2
11472,1251502,12515,6,4
11473,1251601,12516,6,4
11474,1251602,12516,-7,
11475,1251603,12516,6,4
11476,1251801,12518,3,3
11477,1252301,12523,-7,
11478,1252701,12527,-7,
11479,1252901,12529,-7,
11480,1253001,12530,-7,
11481,1253002,12530,-7,
11482,1253201,12532,-7,
11483,1253202,12532,-7,
11484,1253601,12536,-7,
11485,1253602,12536,-7,
11486,1253603,12536,-7,
11487,1254001,12540,-7,
11488,1254002,12540,-7,
11489,1254201,12542,-7,
11490,1254202,12542,-7,
11491,1254203,12542,-7,
