,Unnamed: 0,C0000100,C0000200,C0005700,m_age_ya,m_HGC_ya,dad_distance_ya,HGC_ya,R0000100,dad_age,mom_age,f_HGC,m_HGC,HGC,reside_parent_type,age_stopped_living_w_parent,urban_at_14,rural_at_14,farm_at_14,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,abort_#,foreign_lang_child,female_work_14,male_work_14,mother_work_1978,father_work_1978,#sibling,#sibling_school,cultural_influence,income_18,income_19,income_20,income_21,income_22,income_23,income_24,income_25,income_26,income_27,income_28,income_29,income_30,income_31,income_32,income_33,income_34,income_35,income_36,income_37,income_38,income_39,income_40,income_41,income_42,income_43,income_44,income_45,income_46,income_47,income_48,income_49,income_50,income_51,income_52,income_53,income_54,income_55,income_56,income_57,income_58,income_59,income_60,income_61,income_62,teen_mom,teen_dad,teen_mom_not_teen_dad,teen_dad_not_teen_mom,teen_dad_and_teen_mom
8320,8320,841601,8416,1995,32,7,0,5,8416,28,25,5,5,7,1,18,0,0,1,41.197,2,1,29,29,0,0,0,1,3,1,6,6,0.333333333,,,,16044.9627,17567.62671,15876.22206,33574.67143,18077.13989,7539.991385,21168.84053,24325.99318,30336.45544,24948.044,23970.58558,28143.75907,20026.78232,19213.11387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8321,8321,841602,8416,1998,35,7,0,5,8416,28,25,5,5,7,1,18,0,0,1,41.197,2,1,29,29,0,0,0,1,3,1,6,6,0.333333333,,,,16044.9627,17567.62671,15876.22206,33574.67143,18077.13989,7539.991385,21168.84053,24325.99318,30336.45544,24948.044,23970.58558,28143.75907,20026.78232,19213.11387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8322,8322,841701,8417,1992,28,8,0,4,8417,30,28,5,5,8,1,18,0,0,1,54.052,2,1,24,24,0,0,0,1,3,1,6,6,0.333333333,,1838.485309,2103.187737,2524.319308,,135.5785492,328.3968373,3358.467512,1013.583049,13925.84354,,22126.69438,,,22415.29952,32323.704,25660.9876,,30050.30406,,24452.28325,,24872.0066,,26268.87352,,47414.10645,,46895.65692,,17878.36546,,3049.201303,,11632.77182,,25272.88896,,33119.97872,,33804.35332,,,,,0,0,0,0,0
8323,8323,841702,8417,1994,30,8,0,4,8417,30,28,5,5,8,1,18,0,0,1,54.052,2,1,24,24,0,0,0,1,3,1,6,6,0.333333333,,1838.485309,2103.187737,2524.319308,,135.5785492,328.3968373,3358.467512,1013.583049,13925.84354,,22126.69438,,,22415.29952,32323.704,25660.9876,,30050.30406,,24452.28325,,24872.0066,,26268.87352,,47414.10645,,46895.65692,,17878.36546,,3049.201303,,11632.77182,,25272.88896,,33119.97872,,33804.35332,,,,,0,0,0,0,0
8324,8324,841703,8417,1996,32,8,0,4,8417,30,28,5,5,8,1,18,0,0,1,54.052,2,1,24,24,0,0,0,1,3,1,6,6,0.333333333,,1838.485309,2103.187737,2524.319308,,135.5785492,328.3968373,3358.467512,1013.583049,13925.84354,,22126.69438,,,22415.29952,32323.704,25660.9876,,30050.30406,,24452.28325,,24872.0066,,26268.87352,,47414.10645,,46895.65692,,17878.36546,,3049.201303,,11632.77182,,25272.88896,,33119.97872,,33804.35332,,,,,0,0,0,0,0
8325,8325,841801,8418,1984,22,6,1,,8418,21,24,2,2,6,1,18,0,0,1,25.104,2,1,20,20,0,0,0,1,3,2,2,2,0,1852.225907,,112.9821243,6743.081727,12594.25317,12162.99659,19894.06219,13817.37822,18438.91199,28143.75907,18357.88379,22415.29952,38850.60577,16604.16845,,12878.70174,,20376.90271,,10472.42383,,18472.3221,,9482.821291,,,,6310.011338,,7623.003258,,,,7020.246932,,1379.999113,,,,,,,,,,0,1,0,1,0
8326,8326,841802,8418,1985,23,6,1,,8418,21,24,2,2,6,1,18,0,0,1,25.104,2,1,20,20,0,0,0,1,3,2,2,2,0,1852.225907,,112.9821243,6743.081727,12594.25317,12162.99659,19894.06219,13817.37822,18438.91199,28143.75907,18357.88379,22415.29952,38850.60577,16604.16845,,12878.70174,,20376.90271,,10472.42383,,18472.3221,,9482.821291,,,,6310.011338,,7623.003258,,,,7020.246932,,1379.999113,,,,,,,,,,0,1,0,1,0
8327,8327,841803,8418,1988,26,6,1,,8418,21,24,2,2,6,1,18,0,0,1,25.104,2,1,20,20,0,0,0,1,3,2,2,2,0,1852.225907,,112.9821243,6743.081727,12594.25317,12162.99659,19894.06219,13817.37822,18438.91199,28143.75907,18357.88379,22415.29952,38850.60577,16604.16845,,12878.70174,,20376.90271,,10472.42383,,18472.3221,,9482.821291,,,,6310.011338,,7623.003258,,,,7020.246932,,1379.999113,,,,,,,,,,0,1,0,1,0
8328,8328,842201,8422,1985,23,7,0,5,8422,28,22,2,5,6,1,18,0,1,0,56.957,4,1,25,25,0,0,0,1,2,1,8,8,0,7938.111032,,,,,,,,,,,,,,,14595.86197,,,,,,,,,,,,,,76230.03258,,,,6552.23047,,9199.99409,,,,,,,,,,0,0,0,0,0
8329,8329,842202,8422,1987,24,7,0,3,8422,28,22,2,5,6,1,18,0,1,0,56.957,4,1,25,25,0,0,0,1,2,1,8,8,0,7938.111032,,,,,,,,,,,,,,,14595.86197,,,,,,,,,,,,,,76230.03258,,,,6552.23047,,9199.99409,,,,,,,,,,0,0,0,0,0
8330,8330,842203,8422,1990,28,7,0,4,8422,28,22,2,5,6,1,18,0,1,0,56.957,4,1,25,25,0,0,0,1,2,1,8,8,0,7938.111032,,,,,,,,,,,,,,,14595.86197,,,,,,,,,,,,,,76230.03258,,,,6552.23047,,9199.99409,,,,,,,,,,0,0,0,0,0
8331,8331,842204,8422,1992,30,7,0,4,8422,28,22,2,5,6,1,18,0,1,0,56.957,4,1,25,25,0,0,0,1,2,1,8,8,0,7938.111032,,,,,,,,,,,,,,,14595.86197,,,,,,,,,,,,,,76230.03258,,,,6552.23047,,9199.99409,,,,,,,,,,0,0,0,0,0
8332,8332,842205,8422,2005,42,7,0,2,8422,28,22,2,5,6,1,18,0,1,0,56.957,4,1,25,25,0,0,0,1,2,1,8,8,0,7938.111032,,,,,,,,,,,,,,,14595.86197,,,,,,,,,,,,,,76230.03258,,,,6552.23047,,9199.99409,,,,,,,,,,0,0,0,0,0
8333,8333,842401,8424,1980,16,2,55,,8424,22,16,2,1,2,0,16,1,0,0,15.883,2,1,,,0,0,0,0,3,3,1,1,0,7019.67118,3990.047592,7938.111032,1199.095408,15817.49741,17514.49799,20990.42195,20271.66099,29841.09329,28786.20462,14751.12959,26384.77413,25033.4779,32021.85645,31080.48462,37736.74647,,35774.1715,,40753.80542,,32726.32448,,36944.6442,,29633.81653,,27914.0815,,36808.39947,,21954.24938,,24234.94129,,29017.02065,,32199.97931,,31135.58858,,,,,,1,0,1,0,0
8334,8334,842402,8424,1985,21,2,0,,8424,22,16,2,1,2,0,16,1,0,0,15.883,2,1,,,0,0,0,0,3,3,1,1,0,7019.67118,3990.047592,7938.111032,1199.095408,15817.49741,17514.49799,20990.42195,20271.66099,29841.09329,28786.20462,14751.12959,26384.77413,25033.4779,32021.85645,31080.48462,37736.74647,,35774.1715,,40753.80542,,32726.32448,,36944.6442,,29633.81653,,27914.0815,,36808.39947,,21954.24938,,24234.94129,,29017.02065,,32199.97931,,31135.58858,,,,,,1,0,1,0,0
8335,8335,842501,8425,1981,19,5,0,,8425,30,28,5,5,5,0,14,0,0,1,49.896,2,1,18,18,0,0,0,1,1,,5,1,0.333333333,,,5348.320899,21031.87737,23549.72939,22303.17459,20336.78238,24082.43474,27287.54853,32434.65758,33819.90573,36462.52585,35955.87837,35883.29282,38384.66611,36825.13492,45066.7027,48303.03548,,45790.93952,,38036.88506,,45816.85427,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8336,8336,842502,8425,1987,25,5,0,,8425,30,28,5,5,5,0,14,0,0,1,49.896,2,1,18,18,0,0,0,1,1,,5,1,0.333333333,,,5348.320899,21031.87737,23549.72939,22303.17459,20336.78238,24082.43474,27287.54853,32434.65758,33819.90573,36462.52585,35955.87837,35883.29282,38384.66611,36825.13492,45066.7027,48303.03548,,45790.93952,,38036.88506,,45816.85427,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8337,8337,842801,8428,1989,30,9,5,4,8428,35,43,4,6,9,0,11,1,0,0,26.329,3,0,,,0,0,,1,1,,2,0,0,,,,,,,,,,,,,,,,,2669.021735,,,,,,,,,,,,,,4547.762158,,4206.674225,,,,11632.77182,,11232.39509,,55199.96454,,353139.8457,,,0,0,0,0,0
8338,8338,842901,8429,1977,19,5,5,,8429,26,24,5,5,5,0,15,0,1,0,30.014,3,1,19,19,0,0,0,1,1,1,1,1,0.666666667,,,,30084.30506,42664.66552,49745.4958,69487.5789,71221.67154,27027.05971,82679.17301,87409.37501,59682.18658,57572.40924,36877.82397,43974.62355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8339,8339,842902,8429,1982,25,5,0,,8429,26,24,5,5,5,0,15,0,1,0,30.014,3,1,19,19,0,0,0,1,1,1,1,1,0.666666667,,,,30084.30506,42664.66552,49745.4958,69487.5789,71221.67154,27027.05971,82679.17301,87409.37501,59682.18658,57572.40924,36877.82397,43974.62355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8340,8340,842903,8429,1985,27,5,0,,8429,26,24,5,5,5,0,15,0,1,0,30.014,3,1,19,19,0,0,0,1,1,1,1,1,0.666666667,,,,30084.30506,42664.66552,49745.4958,69487.5789,71221.67154,27027.05971,82679.17301,87409.37501,59682.18658,57572.40924,36877.82397,43974.62355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8341,8341,843001,8430,1980,17,9,5,5,8430,,16,5,5,9,0,4,1,0,0,80.012,2,1,52,52,0,1,0,,1,1,1,1,0.666666667,,2941.576495,,,,,,,,,,1843.891199,18997.03738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0
8342,8342,843201,8432,1983,20,6,5,5,8432,34,21,4,,6,1,18,1,0,0,0.668,1,1,27,27,0,0,0,1,3,1,3,2,0.333333333,,,,,3004.55391,26460.37011,69487.5789,,,,,,109625.5435,82975.10393,130662.6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0
8343,8343,843202,8432,1986,22,6,5,5,8432,34,21,4,,6,1,18,1,0,0,0.668,1,1,27,27,0,0,0,1,3,1,3,2,0.333333333,,,,,3004.55391,26460.37011,69487.5789,,,,,,109625.5435,82975.10393,130662.6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0
8344,8344,843401,8434,1978,17,7,55,5,8434,32,21,5,5,7,1,18,1,0,0,49.053,2,1,17,17,0,0,1,0,1,3,1,1,1,3606.773906,7511.384774,15280.86374,28778.2898,42933.20725,44880.9011,44079.88609,44597.65417,29841.09329,49896.08801,51628.95356,45733.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0
8345,8345,843402,8434,1982,21,7,5,5,8434,32,21,5,5,7,1,18,1,0,0,49.053,2,1,17,17,0,0,1,0,1,3,1,1,1,3606.773906,7511.384774,15280.86374,28778.2898,42933.20725,44880.9011,44079.88609,44597.65417,29841.09329,49896.08801,51628.95356,45733.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0
8346,8346,843701,8437,1985,21,4,55,,8437,,42,,2,5,0,12,1,0,0,62.048,4,1,18,18,0,0,1,,2,,6,,1,751.1384774,11642.56285,16787.33571,13331.89067,17295.56677,15742.81646,14190.16269,915.1268609,11514.48185,,12312.89459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8347,8347,843702,8437,1987,23,4,0,,8437,,42,,2,5,0,12,1,0,0,62.048,4,1,18,18,0,0,1,,2,,6,,1,751.1384774,11642.56285,16787.33571,13331.89067,17295.56677,15742.81646,14190.16269,915.1268609,11514.48185,,12312.89459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8348,8348,844501,8445,1976,17,5,5,,8445,30,24,,5,5,,,0,1,0,33.043,2,1,16,16,0,0,1,1,2,1,3,0,0.666666667,11838.36959,6714.934286,14687.67616,9790.604377,10614.85638,6081.498296,8554.446743,10363.03366,57160.62715,58046.50309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8349,8349,844502,8445,1983,24,5,5,,8445,30,24,,5,5,,,0,1,0,33.043,2,1,16,16,0,0,1,1,2,1,3,0,0.666666667,11838.36959,6714.934286,14687.67616,9790.604377,10614.85638,6081.498296,8554.446743,10363.03366,57160.62715,58046.50309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8350,8350,844503,8445,1985,26,5,5,,8445,30,24,,5,5,,,0,1,0,33.043,2,1,16,16,0,0,1,1,2,1,3,0,0.666666667,11838.36959,6714.934286,14687.67616,9790.604377,10614.85638,6081.498296,8554.446743,10363.03366,57160.62715,58046.50309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8351,8351,844601,8446,1986,23,5,0,,8446,26,24,5,5,5,,,1,0,0,3.226,2,1,19,19,0,1,0,1,3,1,3,1,1,,14421.85877,15876.22206,19185.52653,20336.78238,26271.74699,26238.02743,29393.90843,29841.09329,24948.044,41671.94109,17589.84942,,,34188.53308,21132.57802,,,,33961.50452,,,,,,23707.05323,,27914.0815,,42066.74225,,25410.01086,,,,,,,,,,,,,,0,0,0,0,0
8352,8352,844901,8449,1982,18,4,5,,8449,,21,5,2,5,2,2,1,0,0,42.068,3,1,19,19,0,0,0,1,2,1,2,1,0.666666667,,,,3676.970618,,,,,4597.555723,4198.084389,2027.166099,,,11063.34719,4749.259344,13351.18821,16010.92823,,,,,,,,4712.590725,,7881.524096,,,,,,,,,,,,,,,,,,,1,0,1,0,0
8353,8353,844902,8449,1988,24,4,0,,8449,,21,5,2,5,2,2,1,0,0,42.068,3,1,19,19,0,0,0,1,2,1,2,1,0.666666667,,,,3676.970618,,,,,4597.555723,4198.084389,2027.166099,,,11063.34719,4749.259344,13351.18821,16010.92823,,,,,,,,4712.590725,,7881.524096,,,,,,,,,,,,,,,,,,,1,0,1,0,0
8354,8354,844903,8449,1990,25,4,0,,8449,,21,5,2,5,2,2,1,0,0,42.068,3,1,19,19,0,0,0,1,2,1,2,1,0.666666667,,,,3676.970618,,,,,4597.555723,4198.084389,2027.166099,,,11063.34719,4749.259344,13351.18821,16010.92823,,,,,,,,4712.590725,,7881.524096,,,,,,,,,,,,,,,,,,,1,0,1,0,0
8355,8355,845201,8452,1981,20,2,0,,8452,50,40,1,2,2,0,12,0,1,0,1.468,2,1,20,20,0,0,1,,3,1,7,0,0.333333333,,6351.131068,585.8880124,515.9772171,5995.477041,5875.070466,30650.37148,54575.09706,56760.65076,67639.81146,32624.36524,68223.97435,42215.63861,,28819.67081,21756.33923,21132.57802,,25757.40348,,,,,,,,,,74809.73843,,,,29475.6126,,19387.95303,,62714.20593,,38639.97518,,33804.35332,,32240.40204,,,0,0,0,0,0
8356,8356,845202,8452,1985,23,2,0,,8452,50,40,1,2,2,0,12,0,1,0,1.468,2,1,20,20,0,0,1,,3,1,7,0,0.333333333,,6351.131068,585.8880124,515.9772171,5995.477041,5875.070466,30650.37148,54575.09706,56760.65076,67639.81146,32624.36524,68223.97435,42215.63861,,28819.67081,21756.33923,21132.57802,,25757.40348,,,,,,,,,,74809.73843,,,,29475.6126,,19387.95303,,62714.20593,,38639.97518,,33804.35332,,32240.40204,,,0,0,0,0,0
8357,8357,845501,8455,1979,20,5,55,,8455,20,20,7,5,5,1,18,1,0,0,23.513,2,1,18,18,0,0,1,1,1,1,2,0,0.666666667,,7688.211292,3305.0093,6615.092526,5515.838878,24856.06735,27585.33434,26802.66978,18244.49489,31830.49951,25907.58416,27658.36798,10553.90965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1
8358,8358,845502,8455,1985,26,5,55,,8455,20,20,7,5,5,1,18,1,0,0,23.513,2,1,18,18,0,0,1,1,1,1,2,0,0.666666667,,7688.211292,3305.0093,6615.092526,5515.838878,24856.06735,27585.33434,26802.66978,18244.49489,31830.49951,25907.58416,27658.36798,10553.90965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1
8359,8359,845701,8457,1978,15,5,5,,8457,25,25,6,5,5,0,15,1,0,0,18.772,2,1,15,15,0,0,1,1,1,1,2,0,1,,10028.10169,21031.87737,15876.22206,18226.2502,15817.49741,14230.52962,15532.91224,22298.82709,27851.68707,30705.28493,22126.69438,26384.77413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8360,8360,846001,8460,1976,18,4,0,,8460,28,24,1,4,4,0,16,0,1,0,8.715,3,1,16,16,0,0,0,1,3,2,6,1,0,,13230.18505,9592.763265,2259.642487,17076.63554,16792.33756,16217.32879,25862.28085,29937.65281,32636.87421,17062.15394,8344.492633,24016.39234,7770.121155,,,3434.320464,,,,32726.32448,,18472.3221,,28448.46387,,33496.8978,,12620.02268,,,,,,,,,,,,,,,,,0,0,0,0,0
8361,8361,846002,8460,1978,20,4,0,,8460,28,24,1,4,4,0,16,0,1,0,8.715,3,1,16,16,0,0,0,1,3,2,6,1,0,,13230.18505,9592.763265,2259.642487,17076.63554,16792.33756,16217.32879,25862.28085,29937.65281,32636.87421,17062.15394,8344.492633,24016.39234,7770.121155,,,3434.320464,,,,32726.32448,,18472.3221,,28448.46387,,33496.8978,,12620.02268,,,,,,,,,,,,,,,,,0,0,0,0,0
8362,8362,846003,8460,1980,22,4,0,,8460,28,24,1,4,4,0,16,0,1,0,8.715,3,1,16,16,0,0,0,1,3,2,6,1,0,,13230.18505,9592.763265,2259.642487,17076.63554,16792.33756,16217.32879,25862.28085,29937.65281,32636.87421,17062.15394,8344.492633,24016.39234,7770.121155,,,3434.320464,,,,32726.32448,,18472.3221,,28448.46387,,33496.8978,,12620.02268,,,,,,,,,,,,,,,,,0,0,0,0,0
8363,8363,846301,8463,1986,24,7,5,9,8463,25,26,5,5,7,1,18,0,0,1,74.528,4,1,22,22,0,0,1,1,2,1,2,1,0.333333333,,,,,10941.73421,25907.58416,23970.58558,19348.83436,13351.18821,,21756.33923,25660.9876,,35774.1715,,33961.50452,,41889.69533,,36944.6442,,49784.81178,,33496.8978,,24188.3768,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8364,8364,846701,8467,1982,22,5,0,,8467,,,4,,5,0,,0,0,1,22.718,2,1,19,19,0,0,0,,,,1,0,0.666666667,12018.21564,34398.48114,38371.05306,33894.6373,39407.62048,48277.97048,50679.15247,43766.93682,47977.0077,36877.82397,54528.53321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8365,8365,847301,8473,1979,17,4,0,2,8473,29,24,2,2,3,0,16,0,1,0,37.275,2,1,16,16,0,0,1,1,1,1,1,0,0.666666667,,,,33427.00562,33050.093,34398.48114,27579.19439,22596.42487,15325.18574,14693.29536,18420.85834,19894.06219,17271.72277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8366,8366,847302,8473,1981,19,4,0,4,8473,29,24,2,2,3,0,16,0,1,0,37.275,2,1,16,16,0,0,1,1,1,1,1,0,0.666666667,,,,33427.00562,33050.093,34398.48114,27579.19439,22596.42487,15325.18574,14693.29536,18420.85834,19894.06219,17271.72277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8367,8367,847501,8475,1981,21,5,5,4,8475,23,17,4,4,5,1,18,0,1,0,1.687,1,1,22,22,0,0,0,1,3,1,6,6,0.333333333,27040.98519,26460.37011,27579.19439,30279.20932,33934.33986,35683.71731,42570.48807,29841.09329,28786.20462,40565.60637,43974.62355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0
8368,8368,847502,8475,1987,27,5,55,4,8475,23,17,4,4,5,1,18,0,1,0,1.687,1,1,22,22,0,0,0,1,3,1,6,6,0.333333333,27040.98519,26460.37011,27579.19439,30279.20932,33934.33986,35683.71731,42570.48807,29841.09329,28786.20462,40565.60637,43974.62355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0
8369,8369,847701,8477,1985,21,5,55,4,8477,31,27,4,4,5,1,18,0,1,0,6.76,2,1,32,32,0,0,0,1,3,1,6,6,0.666666667,,,,26741.6045,21632.78815,21062.4546,19185.52653,14687.67616,16419.84187,16506.86782,15203.74574,17904.65597,17271.72277,18438.91199,22866.80425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8370,8370,847702,8477,1993,28,5,0,3,8477,31,27,4,4,5,1,18,0,1,0,6.76,2,1,32,32,0,0,0,1,3,1,6,6,0.666666667,,,,26741.6045,21632.78815,21062.4546,19185.52653,14687.67616,16419.84187,16506.86782,15203.74574,17904.65597,17271.72277,18438.91199,22866.80425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8371,8371,847901,8479,1980,19,5,55,5,8479,29,26,3,4,5,2,1,0,1,0,31.705,3,1,18,18,0,0,1,1,3,1,9,4,0.333333333,2646.037011,719.4572449,2259.642487,5473.280622,13853.67849,26353.15928,31830.49951,29745.74477,26736.42238,22866.80425,29289.16914,31221.31004,36519.56943,34717.80675,,21464.5029,,26625.81954,,30108.21852,,29309.41773,,32004.52186,,34613.46106,,28395.05102,,31508.41347,,32959.52016,,38377.3499,,33119.97872,,31973.58071,,37392.043,,,,,,0,0,0,0,0
8372,8372,847902,8479,1987,26,5,55,4,8479,29,26,3,4,5,2,1,0,1,0,31.705,3,1,18,18,0,0,1,1,3,1,9,4,0.333333333,2646.037011,719.4572449,2259.642487,5473.280622,13853.67849,26353.15928,31830.49951,29745.74477,26736.42238,22866.80425,29289.16914,31221.31004,36519.56943,34717.80675,,21464.5029,,26625.81954,,30108.21852,,29309.41773,,32004.52186,,34613.46106,,28395.05102,,31508.41347,,32959.52016,,38377.3499,,33119.97872,,31973.58071,,37392.043,,,,,,0,0,0,0,0
8373,8373,848001,8480,1982,20,5,5,4,8480,,27,3,4,5,2,9,0,1,0,13.867,4,1,23,23,0,0,1,1,3,1,9,4,0.666666667,2259.642487,2846.105924,18891.37975,22298.82709,21883.46841,21109.88339,20282.80318,45733.6085,24199.02864,22415.29952,24864.38769,34717.80675,,,,,,,,,,20743.67157,,13398.75912,,28395.05102,,29475.6126,,,,13104.46094,,30139.18064,,29142.91091,,,,,,,,,,0,0,0,0,0
8374,8374,848002,8480,1987,24,5,55,4,8480,,27,3,4,5,2,9,0,1,0,13.867,4,1,23,23,0,0,1,1,3,1,9,4,0.666666667,2259.642487,2846.105924,18891.37975,22298.82709,21883.46841,21109.88339,20282.80318,45733.6085,24199.02864,22415.29952,24864.38769,34717.80675,,,,,,,,,,20743.67157,,13398.75912,,28395.05102,,29475.6126,,,,13104.46094,,30139.18064,,29142.91091,,,,,,,,,,0,0,0,0,0
8375,8375,848003,8480,1995,32,5,55,3,8480,,27,3,4,5,2,9,0,1,0,13.867,4,1,23,23,0,0,1,1,3,1,9,4,0.666666667,2259.642487,2846.105924,18891.37975,22298.82709,21883.46841,21109.88339,20282.80318,45733.6085,24199.02864,22415.29952,24864.38769,34717.80675,,,,,,,,,,20743.67157,,13398.75912,,28395.05102,,29475.6126,,,,13104.46094,,30139.18064,,29142.91091,,,,,,,,,,0,0,0,0,0
8376,8376,848201,8482,1990,31,7,5,5,8482,28,22,2,3,7,0,9,0,1,0,9.675,2,1,37,37,0,0,0,0,,,6,2,0.333333333,,,,,,,,,,1151.448185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8377,8377,848202,8482,2001,42,7,55,4,8482,28,22,2,3,7,0,9,0,1,0,9.675,2,1,37,37,0,0,0,0,,,6,2,0.333333333,,,,,,,,,,1151.448185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8378,8378,848301,8483,1980,19,6,5,5,8483,30,24,1,3,6,0,5,0,1,0,12.412,2,1,19,19,0,0,0,0,,,6,2,0.333333333,3597.286225,,,,,,9595.40154,2765.836798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8379,8379,848302,8483,1985,25,6,5,2,8483,30,24,1,3,6,0,5,0,1,0,12.412,2,1,19,19,0,0,0,0,,,6,2,0.333333333,3597.286225,,,,,,9595.40154,2765.836798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
8380,8380,848401,8484,1989,25,7,5,4,8484,34,,1,1,7,2,3,0,1,0,59.073,0,1,24,24,0,0,0,0,,,6,2,0.333333333,,,3342.700562,21031.87737,,9592.763265,6326.998963,262.7174699,2308.946414,4662.482027,2188.346841,11514.48185,5716.062715,12312.89459,2503.34779,64043.71291,2470.898527,60378.79435,,,,35319.9647,,,,18472.3221,,4148.734315,,45779.09366,,,,35574.01521,,4846.988258,,28080.98773,,28481.3417,,,,25587.62067,,0,0,0,0,0
8381,8381,848402,8484,1993,29,7,0,3,8484,34,,1,1,7,2,3,0,1,0,59.073,0,1,24,24,0,0,0,0,,,6,2,0.333333333,,,3342.700562,21031.87737,,9592.763265,6326.998963,262.7174699,2308.946414,4662.482027,2188.346841,11514.48185,5716.062715,12312.89459,2503.34779,64043.71291,2470.898527,60378.79435,,,,35319.9647,,,,18472.3221,,4148.734315,,45779.09366,,,,35574.01521,,4846.988258,,28080.98773,,28481.3417,,,,25587.62067,,0,0,0,0,0
8382,8382,848801,8488,1979,18,8,5,7,8488,22,20,8,6,8,2,8,1,0,0,79.867,3,1,19,19,0,0,0,1,3,1,5,3,1,668.5401124,901.3661729,,239.8190816,,6567.936747,10495.21097,24325.99318,19894.06219,34543.44555,20282.80318,1231.289459,5006.69558,16010.92823,7770.121155,15094.69859,,17171.60232,,,,13090.52979,,24629.7628,,,,41312.84062,,48376.75359,,28459.21216,,31020.72485,,37441.31697,,45999.97045,,35583.52981,,34116.82756,,,,1,0,1,0,0
8383,8383,848802,8488,1980,19,8,0,5,8488,22,20,8,6,8,2,8,1,0,0,79.867,3,1,19,19,0,0,0,1,3,1,5,3,1,668.5401124,901.3661729,,239.8190816,,6567.936747,10495.21097,24325.99318,19894.06219,34543.44555,20282.80318,1231.289459,5006.69558,16010.92823,7770.121155,15094.69859,,17171.60232,,,,13090.52979,,24629.7628,,,,41312.84062,,48376.75359,,28459.21216,,31020.72485,,37441.31697,,45999.97045,,35583.52981,,34116.82756,,,,1,0,1,0,0
8384,8384,848803,8488,1982,21,8,0,4,8488,22,20,8,6,8,2,8,1,0,0,79.867,3,1,19,19,0,0,0,1,3,1,5,3,1,668.5401124,901.3661729,,239.8190816,,6567.936747,10495.21097,24325.99318,19894.06219,34543.44555,20282.80318,1231.289459,5006.69558,16010.92823,7770.121155,15094.69859,,17171.60232,,,,13090.52979,,24629.7628,,,,41312.84062,,48376.75359,,28459.21216,,31020.72485,,37441.31697,,45999.97045,,35583.52981,,34116.82756,,,,1,0,1,0,0
8385,8385,848804,8488,1988,27,8,0,3,8488,22,20,8,6,8,2,8,1,0,0,79.867,3,1,19,19,0,0,0,1,3,1,5,3,1,668.5401124,901.3661729,,239.8190816,,6567.936747,10495.21097,24325.99318,19894.06219,34543.44555,20282.80318,1231.289459,5006.69558,16010.92823,7770.121155,15094.69859,,17171.60232,,,,13090.52979,,24629.7628,,,,41312.84062,,48376.75359,,28459.21216,,31020.72485,,37441.31697,,45999.97045,,35583.52981,,34116.82756,,,,1,0,1,0,0
